appVersion,reviewId,content,score,at
4.6.4,59d19dc9-fc51-4e3c-85e9-0f98edf993c9,Yang benar saja... nge bid berkali kali kalah terus poinnya gak dibalikin.. menang banyak tuh pertamina poinnya dapat hasil orang yg kalah nge bid merchandise murahan.,1,2024-12-06 17:22:01
4.6.4,02155cf0-1362-422a-b13e-71344a459e18,"Gak bisa daftar kendaaran untuk subsidi tepat , masa Kendaraan Toyota Avanza dibilang Roda 2 . Aplikasi gak sungguh2 .",1,2024-12-06 16:18:55
4.6.4,7b2024b2-b5bd-4a3a-8d67-d335b8f64657,"Ini aplikasi masuk aja sulit, stlh d update d suruh muat ulang trus, pake akun lain malah mau ambil foto stnk aja ga bs , gila2 tolong jgn mempersulit masyarakat kalau emang indonesia mau maju stdkny aplikasinya jgn meloco begini",1,2024-12-06 16:15:20
4.6.4,651f5579-effc-417b-99e8-6b56582687bd,Kerenn,5,2024-12-06 15:31:24
4.6.4,693881b8-5e4c-4ee9-83c9-5b767008b72e,Kereeeen,5,2024-12-06 15:07:47
4.6.4,2ef88532-fb4c-41ff-b83b-c73131c92890,"Ngk bisa untuk daftar, muat ulang muat ulang",1,2024-12-06 15:06:34
4.6.4,8571ad0d-a2b8-4d18-9556-4a528a62204a,oke banget,5,2024-12-06 14:07:10
4.6.4,c8d765fb-0a36-4b95-bc16-38d08ac55fea,"""Terjadi kesalahan dalam memuat halaman"" Udah relog berkali kali masih sama. Kadang nge bug pas lagi isi bensin di SPBU. ... Dari awal aplikasi ini rilis sampe sekarang, cuma nambah fitur doank, di pake juga gak bisa fitur nya",1,2024-12-06 13:29:48
4.6.4,0680653d-ed51-468b-b4ec-d203fecabc56,Cuma bisa dipakai sekali doang nih app selanjutnya mau ngisi BBM ke pom Pertamina ga bisa. Mas bisa pakai aplikasi my Pertamina ga bayar pakai ewalet yang terhubung...kata mas mas nya gak bisa pak lagi eror aplikasi nya selalu itu saja setiap ke pom jawabannya.,2,2024-12-06 13:26:34
4.6.4,3794e28d-7f2a-456c-95b4-110f041edc5b,Berantem aj yuk,1,2024-12-06 13:25:50
4.6.4,54129eb9-9713-4ff1-9876-2cdc1829fab9,Daftar untuk subsidi sulitnya minta ampun. Padahal semua persyaratan sudah di upload. Malah ngga bisa dikirim. Upload foto juga malah kembali ke aplikasi awal. perbaiki lah. Baru ku kasih bintang 5.,1,2024-12-06 13:23:23
4.6.4,615e0682-7984-442f-b48c-46a554ee2697,Bagus,5,2024-12-06 10:53:52
4.6.4,d79e7fe8-d489-4cc4-b01c-a7bbec24ab40,"APLIKASI YANG BURUK, JIKA PEMERINTAH TIDAK SIAP DENGAN APLIKASI YANG BAIK, LEBIK BAIK JANGAN MEMPERSULIT MASYARAKAT DENGAN DATA ONLINE TAPI KWALITAS APLIKASI 0,5/10. APLIKASI SERING GANGGUAN, HARUS MENUNGGU BEBERAPA SAAT LAMANYA BAHKAN MENGULANG BEBERAPA KALI MASIH TIDAK BISA ACC.",1,2024-12-06 10:49:34
4.6.4,89d09086-1725-4b4a-9fb4-fb37a9373576,"Aplikasinya kok gak bisa foto STNK ya padahal saya mau mendaftarkan mobil saya, tetapi setelah foto STNK malah gak muncul di sistem foto tersebut, tolong dong di perbaiki kok my pertamina gini amat ya",1,2024-12-06 10:38:30
4.6.4,e6100f57-c88b-4e12-8d97-1d1c1a38e74a,terima kasih atas fasilitas yg terbaik dari my Pertamina ♥️,5,2024-12-06 10:35:58
4.6.4,f4850073-314a-499b-a5b1-1555d248c05f,Awesome,5,2024-12-06 09:46:39
4.6.4,52c22bec-8557-460f-8f2e-aef94dc6239b,cara isi saldo dan scan barcode untuk semua jenis bahan bakar,5,2024-12-06 09:01:38
4.6.4,57ceba1e-4082-4a51-b8dd-0acb625d4d68,"Ada Bug pada bagian upload foto stnk, sehingga tidak bisa mengupload foto stnk, kepada ahli software yang bertugas mohon dicek dan disempurnakan, karena banyak yang mengantri barcode, trimakasih, sementara proses penyempurnaan bagi pengguna android tetap bisa melakukan upload data menggunakan chrome dan kami berhasil, trimakasih",5,2024-12-06 08:42:11
4.6.4,2d765e09-6dd5-4048-a442-4b8d3893e73a,lebih simpel dan praktis... makasih Pertamina sudah di permudah,5,2024-12-06 08:30:30
4.6.4,0772c49a-5c7a-42b2-be3c-c9470c0d8b71,"Laporan saya tidak ada respon, katanya 3 x 24 jam. Buat ribet saja",1,2024-12-06 08:18:49
4.6.4,35eb2c75-954a-4411-a35a-a91b689796ae,"Aplikasi tolol mau claim barcode aja susah banget, disuruh foto ktp balik lagi mulu ke halaman awal",1,2024-12-06 08:16:33
4.6.4,bf3476f1-97e5-4402-ab35-16c87dd127ba,Aplikasi plat merah tp gagal harus ulang dari awal.,2,2024-12-06 07:21:02
4.6.4,1917286e-1c52-4a9e-9f62-dea55b90d761,kata sandi dalah setelah di update user tidak ditemukan,1,2024-12-06 07:20:56
4.6.4,a7acb274-a762-4473-9a68-fdeefee2f3e9,"Mau menghubungkan pembayaran kok gagal memuat halaman terus yaa, padahal sinyal internet bagus?",3,2024-12-06 07:06:55
4.6.4,4b5f2621-f78d-449b-8a4b-d6e52902c7f0,bikin lama harus scan bayar duluan kalau pakai my Pertamina enakan bayar tunai,3,2024-12-06 06:10:14
4.6.4,20daa56d-201d-4308-a951-514b15aeb11a,Saya minta barcod my pertamina selalu gagal dan aplikasinya tidak terdaftar,2,2024-12-06 05:26:50
4.6.4,62b03e09-585c-4953-880f-1c97c8d1a6fe,good,5,2024-12-06 04:10:10
4.6.4,ad6ebf12-5422-4fe7-b4cb-856f38ec0394,"Ribet amat apk ini, tiap mau masukin OTP email kembali reset. Kapan selesainya. Bisa gak bikin apk yang compatible. Mau beli aja susahnya kayak lahiran",1,2024-12-06 04:08:06
4.6.4,eb293cea-d1c6-49d4-93cd-bce57e3db27a,kenapa sekarang gk bisa ngambil foto dari galeri langsung kamera,3,2024-12-06 03:38:54
4.6.4,988de0d2-dc81-4ad8-ab23-97c08597077a,"Apa manfaat sebenarnya dari subsidi tepat,,saya heran ko mobil mewah seperti Alpard dan lain lain masih dapat pertalite karena dia punya barcode,,apakah ini yang dibilang SUBSIDI TEPAT????,,atau hanya sekedar akal akalan saja??? Terimakasih salam akal sehat",1,2024-12-06 02:37:02
4.6.4,75e348bc-1e49-49a6-86fe-625b3045f7bb,update SPBU-nya,3,2024-12-06 02:21:00
4.6.4,abaa0037-b179-4174-8b82-db978bb7d05e,Ok,5,2024-12-06 01:46:30
4.6.4,43d6c429-4759-45e6-a2db-4d2d76210adc,Kacau,1,2024-12-06 00:49:55
4.6.4,e6471fb7-d227-4ddb-9bda-4dc01817262d,🙂,3,2024-12-06 00:49:44
4.6.4,7cbce7b3-7325-4491-9805-858ebdf229ef,baik mudah dimengerti,5,2024-12-06 00:40:04
4.6.4,c18a8ae1-6046-4fc4-a263-39e4dc1e361d,helpfull,5,2024-12-06 00:07:45
4.6.4,11e0c305-339b-4697-9798-c2d23cf91cae,Aplikasi eror sering memuat ulang,1,2024-12-05 22:34:35
4.6.4,d1405ef7-60d4-4941-ac9e-81388cfa3e62,Sangat menfa'at Dan membantu,5,2024-12-05 18:39:30
4.6.4,cbd53268-ceba-4f41-a261-102f967de703,saya sudah beberapa kali mencoba mendapatkan QR tp selalu tidak bisa bagaimana cara,3,2024-12-05 16:24:25
4.6.4,804fbc7a-c367-483b-8894-c6ad271d2faa,sagat baik,5,2024-12-05 16:18:27
4.6.4,c14869eb-03b2-4c88-b07b-6bc6f0c73a31,"Bikin susah aja, klo hp ketinggalan posisi bensin abis dan harus di isi, gmn itu....tolong di jawab",1,2024-12-05 14:27:53
4.6.4,5b272bc7-ca51-4a5d-8393-da1cd8a13455,"Bingung kenapa ada yg bilang sulit? Prosesnya sangat mudah. Instal, Isi nama password dll, Kode OTP hitungan detik dikirim ke WA, langsung terfaftar dan masuk ke Aplikasi. Sistim Bayar, cukup banyak pilihan. Kirim otp, langsung terhubung dengan uang digital. Aplikasi sejauh ini lancar jaya. Good job Pertamina ⭐⭐⭐⭐⭐",5,2024-12-05 14:26:56
4.6.4,bf09138e-2cb8-4a93-9990-87f22b8c6b38,Bagus,5,2024-12-05 13:51:10
4.6.4,32c7c401-2c33-45cf-8c52-12119795a4be,Keren,5,2024-12-05 12:30:24
4.6.4,d51e50bc-55a8-47aa-8bd8-cdfa3d2a34b2,"ada potongan admin 10%, dan harus isi pertamax",2,2024-12-05 12:27:25
4.6.4,9df0d207-daa6-46db-8fbe-66553365ea54,parah pegawai ny kdang GK mau melayani klo pake qris/mypertamina.. SPBU,1,2024-12-05 12:17:18
4.6.4,47258318-2c16-40a3-87d4-5cfaf00fb51d,Apk ngak jelas di suruh masukin kode otp tapi tak di kirim kirim,1,2024-12-05 12:00:20
4.6.4,6dcb2577-4918-4ddf-9301-c6edb483733d,Ok,5,2024-12-05 11:50:40
4.6.4,360016b2-7d11-45dc-aaa4-13dc9b712818,bagus,5,2024-12-05 11:05:58
4.6.4,ee0d20a2-2f28-48a1-ad56-f3dd640d5b78,"Cacat nih aplikasi, mana ribet pula nih aplikasi. masyarakat di haruskan bikin tapi sistem ngga memadai. 👎👎👎👎👎👎",1,2024-12-05 11:04:22
4.6.4,fc140da7-33d4-459a-9398-635156ca3bac,Kenapa setiap mau melengkapi profil saat ambil foto kembali lagi dan tetap tidak bisa melengi,1,2024-12-05 10:44:44
4.6.4,da862e91-f068-4c4b-b6cc-579476926b05,Aplikasi Ruwetttt...,1,2024-12-05 09:58:00
4.6.4,a3681f4a-9c72-4014-a3cf-b259d42be78c,Tolong perbaiki sistemnya. Saya ingin mendaftar unit kendaraan tapi tidak bisa. Saat selesai foto STNK selalu kembali ke menu pendaftaran. Mohon diperbaiki segera. Terima kasih.,1,2024-12-05 08:54:02
4.6.4,56697056-0c3a-4350-877b-fcbdb0243650,"Aplikasi apaan ini woy, serba ribet upload ini itu hasilnya tetap ditolak alesannya stnk terpotong bamgke. Perbaiki lagi..",1,2024-12-05 08:48:52
4.6.4,3b2a2c8a-deee-4c00-81a8-361f521ac82c,"Aplikasi yang terlalu ribet, cs slow respon, daftar gak ada kejelasan.",1,2024-12-05 08:05:36
4.6.4,364e20d6-2f56-4291-8c39-f60592546e64,"Mohon bantuannya dong,pin sdh 3hari lebih tidak kunjung muncul, terimakasih",1,2024-12-05 07:58:34
4.6.4,e9683a4d-b707-4bb6-ab2a-2db99b36c78a,best,5,2024-12-05 06:28:51
4.6.4,5900377e-7b3b-4567-a249-e043eef5499f,"ok keren , mudah banget",5,2024-12-05 06:27:00
4.6.4,db3a8e46-e7dd-4a49-b4d7-a8d61e01ba88,Baik,5,2024-12-05 06:22:23
4.6.4,2824f27c-e1da-4ef7-a1b4-bb8d69b57b5f,Sudah Donlot kembali . Login kembali juga sudah . Kenapa daftar kendaraan yg sudah didaftar ngga ada. Mau ngisi pertalite ga ada barcode deh. Gimana solusi nya min.,1,2024-12-05 06:22:14
4.6.4,3e76f6cc-2e68-43f0-9415-9879d8c5ccaa,aplikasi gak siap di kasih ke masyarakat. KOCAK LU,1,2024-12-05 06:03:32
4.6.4,eb5eb5f7-e5cd-4ade-a7fc-1bef2e040640,"Beberapa kali mendaftar subsidi tepat nggak pernah berhasil,memang apk nggak ada faedahnya",1,2024-12-05 05:43:06
4.6.4,4cf925f2-6905-455d-a78a-830024635e5f,gagal terus,5,2024-12-05 05:04:03
4.6.4,8526b279-9392-4af8-90a1-8fa7275a0cfe,Data subsidi bbm di web dan app gak sinkron.susah ambil barcode dari app dengan notif mobil tidak terdaftar.padahal daftar di web sudah terkonfirmasi.gimqna ini pihak pertamina?,1,2024-12-05 04:44:01
4.6.4,6dde1d40-d0f3-424b-9673-fc0390eb4dfd,lancar,5,2024-12-05 04:26:10
4.6.4,4482dda6-774d-4820-b15b-3381db2711b1,Aplikasi kasi gk guna sudah jelas dan benar no pol saya tetap ditolak veritifikasinya.,1,2024-12-05 04:17:19
4.6.4,8af02ad7-f82e-4583-8822-e2e9e279bfe9,mntap,2,2024-12-05 04:13:41
4.6.4,74076bb5-59cc-4941-bdf4-4f1fed9ff98b,okeh,5,2024-12-05 04:11:12
4.6.4,a58779e1-d1f9-47eb-8ae6-e6442041d10f,Ok,5,2024-12-05 03:28:46
4.6.4,e3b80150-a329-4fa8-9a7a-a43836165fda,Pembayaran untuk GO-PAY masih bermasalah belum ada perbaikan setelah selesai perbaikan baru akan saya berikan 5 bintang,1,2024-12-05 03:17:53
4.6.4,57d6b5b4-6440-4dfc-bd97-44650efcce28,"Masalah terus kalau mau daftar akun, yg isian salah lah, msalah sistemlah, apk ampas kek mana mau isi bensin",1,2024-12-05 03:14:50
4.6.4,5ae3a366-0d57-4a42-9e26-522656f3ff50,Bagus,5,2024-12-05 03:14:07
4.6.4,3c960ae2-fe21-4007-8244-ce7d58f6a28e,mantap,5,2024-12-05 02:43:53
4.6.4,95d20fd4-2ace-47d6-829c-81573f84b626,"Panduan di app tidak jelas..semua sudah dimasukka sesuai, tapi tetap gagal!",1,2024-12-05 01:50:41
4.6.4,4d433065-5bd1-45c0-83f6-24b5496fbd6d,"Harusnya di bagian upload foto STNK ada bagian upload melalui galeri. Itu supaya file yang terupload lebih jelas. Kalau lewat kamera langsung malah jadi buram, akhirnya menyebabkan verifikasi tertolak. Bikin naik darah pas upload stnk.",1,2024-12-05 01:45:42
4.6.4,039a6e6b-7d66-478b-b5d1-c1309d824031,cakep,5,2024-12-05 01:39:37
4.6.4,a4302510-7013-4566-9f56-afe5aaaf642d,Kenapa fitur ambil foto nya gak dari galeri Seperi biasa nya sihhh.harus foto langsung ...sementara supaya jelas harus di edit dlu fotonya..,1,2024-12-05 01:27:40
4.6.4,4255e36e-2c78-4415-8b93-2ed0139806de,"sangat membantu sekali, mudah dan cepat",5,2024-12-05 01:26:50
4.6.4,ced6403a-0feb-4bd4-a14f-24d52fa02d82,"masukan saja, tolong diperbaiki lagi delay kamera saat akan memasukkan foto stnk. delaynya terlalu lama jadi susah untuk membuat hasil foto tetap stabil, atau paling tidak kasih opsi untuk memasukkan foto stnk secara langsung dari galeri hp, karena kamera saya tidak sedelay yang dari aplikasi my pertamina. terimakasih🙏",2,2024-12-05 00:31:59
4.6.4,7f7df17e-7572-4b2a-a5f0-c98fa917dc4a,"Pelayanan bagus, ramah, sopan,👍🤗😊🙏",5,2024-12-04 23:31:15
4.6.4,0fc93d03-1d79-4691-85dc-694aae307777,"Web sekelas pemerintah masa kaya gini, lebih bagus website umkm",1,2024-12-04 23:09:31
4.6.4,cd10586b-e086-4a07-a837-58f4d9675561,"Susah daftarnya, gimana ini, semakin sulit",3,2024-12-04 22:52:29
4.6.4,ec350bc1-53c3-4fdb-a055-2025389d8361,SPBU di Jl Noer Ali Kalimalang Jakarta ( dekat RM Pagi Sore ) selalu bilang aplikasi My prtamina error padahal pakai QRIS Ovo bsa ... apakah SPBU ini bsa sya laporkan ..apa gunanya kalau ada aplikasi tdk didukung penyedia SPBU,5,2024-12-04 22:44:30
4.6.4,85c94ff3-cc4a-45c8-a48e-ac09579f616c,GK ada kartu debit BCA 😌,1,2024-12-04 22:31:03
4.6.4,e2a21153-7c57-4fa9-8a9e-c8378b366e6c,"lemottt, pas suda mau selesai gak taunya gak bisa, di suru ulang terus, ada masala operasional katanyaa,, lama bnget sampai sekramg lom selesai, nungguin kode gak di kirim",1,2024-12-04 21:26:19
4.6.4,df85aa60-9d1a-432f-9aaa-e936b46b989e,Sangat membantu,5,2024-12-04 20:29:48
4.6.4,80c6975e-71bb-4853-aeb3-9c3c2197fcb5,"mantap,mudah-mudahan poinnya bisa dituker mobil yaw wkwk",5,2024-12-04 17:53:24
4.6.4,31d29e89-b663-46e2-bbf8-50ca27229576,mantap,5,2024-12-04 16:22:02
4.6.4,5f2d5226-f283-4b23-8f6e-f8a81581d42d,Mantab,5,2024-12-04 15:03:53
4.6.4,67b726ba-b857-444d-a876-c1010108ed73,okelah.. maantap,5,2024-12-04 14:34:29
4.6.4,aaf71e6b-2f87-4682-93ad-fbfc24b4245d,saya mau buk subsidi tepat kok cuman blnk putih knpa .,1,2024-12-04 14:11:14
4.6.4,06a0ff7e-00a8-4680-a9eb-303520acc407,Pertamina BUMN yang yg sangat membantu rakyat kecil,5,2024-12-04 14:03:58
4.6.4,ee88c3c9-f3e8-41d6-b815-f2eded442998,Jadi bikin ribet dengan sistem kayak begini ... Kurang optimal ...,1,2024-12-04 12:51:52
4.6.4,8f091571-65ab-4e02-ae78-524f566d2476,Ta i,1,2024-12-04 12:09:57
4.6.4,7e004a9a-2956-483f-ad47-5eee47300940,"Mau isi minyak aja udah kaya mau maling,setan emang",1,2024-12-04 11:58:16
4.6.4,014f7849-9574-48a9-b711-f04341d147f5,bagus,5,2024-12-04 11:30:08
4.6.4,7498ba9b-f627-46f7-a928-c933454666a4,Mantab,4,2024-12-04 10:57:18
4.6.4,75ce9e05-5080-4d62-b734-b01b1204579e,"lebih cepat ,lebih efisien",5,2024-12-04 10:51:34
4.6.4,16a8ff3d-2abe-4b0a-969a-fc1fb4716902,Mantaf,5,2024-12-04 10:33:56
4.6.4,0fdad2f3-0b2f-4c7f-9fa4-94ab6a81f6d5,"kok jadi spam notifikasi promo sih , bisa di hilangkan ga spam notifikasi nya",1,2024-12-04 10:09:27
4.6.4,77b7eb50-96de-426b-a9f5-71515e398e91,"Aplks jelek, pertamina menang banyak sdh untung jual bbm untung lg di aplks, sdh 10jt lebih yg download brp duit yg sdh di dpt pertamina dr pengguna aplks. Minta qr ber ulang² masukin data gagal terus.",1,2024-12-04 09:04:52
4.6.4,b9dce5d2-efa3-4b05-b06a-9b4b010d2e38,mudah cepat msntap,5,2024-12-04 08:37:36
4.6.4,7b02bebc-ac17-406e-aa5b-2820f34f4a93,Fto msuk Galeri..jng. D persulit,5,2024-12-04 08:35:59
4.6.4,1307d8e6-286f-4596-a046-5fd99ef42752,luar biasa,5,2024-12-04 08:20:32
4.6.4,277b0064-d299-480f-bef0-d352a167347d,"Ngak nyangka, lancaaaar banget dpt QR nya 😁😁",5,2024-12-04 07:33:09
4.6.4,f403068c-8e88-4409-a96b-75324cfd67d1,"Bagus memudahkan penggunaan, terutama pembayaran non tunai dan mengirimkan evoucher ke teman",5,2024-12-04 07:23:53
4.6.4,b25ce504-f707-41f9-b8a6-2d7cc38dc606,Di update malah tambah parah gak bisa masukin poto stnk lewat galery,1,2024-12-04 06:31:39
4.6.4,230b9fa8-9903-4b13-8050-3abd6e40fb04,"Kenapa Pas Waktu Daftar Kendaraan Kita Selalu Gagal Terjadi Kesalahan Padahal Kendraan Bermotor Sudah Terbaca Dengan Jelas & Benar .... Tapi Saat konfirmasi pengiriman Data Selalu terjadi Keslahan Silahakan ulangi beberapa Saat lagi,,,....",3,2024-12-04 06:23:45
4.6.4,73e5ab81-29bc-4555-9dbd-eb2a49280976,Lanjutkan,5,2024-12-04 05:48:47
4.6.4,a57e60cb-4f11-4ec8-87d4-7b6dd6c336cd,Wahaiiiiiiiii pertamina permudahlah untuk pendaftaran subsidi BBM pertaleit untuk kaum rakyat biasa. Karena setelah mengisih biodata tinggal ✅centrang aja untuk daftar nggak bisa . Apakah ada permainan Caloooo.tolong dikoreksiiiiii lagi wahaiiiii pertamina..,1,2024-12-04 05:28:20
4.6.4,88e4dc16-8f85-47d5-bb7d-214d921ce69f,Sementara baik baik saja,5,2024-12-04 05:21:22
4.6.4,5dd572fc-f3c7-425b-8a49-ed33e69b78de,Mypertamina skrg bikin barkot kl ambil poto STNK dr galeri skrg tdk bisa.kenapa,2,2024-12-04 04:59:20
4.6.4,4df4a36c-b17e-460b-8dc6-dda63fdc1c17,"Pin salah, setelah pilih lupa pin & reset pin eh pin yang baru jg masih salah, apa2an ini Selain itu sebelumnya pas awal daftar barcode bbm subsidi tombol daftar gk bisa dipencet, aplikasi kacau gk niat banyak bug & error",1,2024-12-04 04:54:06
4.6.4,031989f0-b5ba-4b75-9d90-75b6c3e5262e,Mantap,5,2024-12-04 04:34:51
4.6.4,4632f879-fab4-4eae-b4e4-aa58e4776432,Jos,5,2024-12-04 04:22:45
4.6.4,5efbc0c3-2178-430b-9539-3738afebed69,suipp,5,2024-12-04 02:41:29
4.6.4,b4be69bb-cdac-4272-85b1-06706bf46132,Di buat QR tapi dah di bikin di persusah alesan ini lah itu lah sudah terdaftar lah apa lah di buat peraturan tapi di pesulit +62 ga akan maju sampe kapan juga,1,2024-12-04 02:05:40
4.6.4,45b4eb51-66c1-4146-8d3d-b779fa5bb49e,Bagian subsidi memuat ulang terulang ini gimana solusi nya mohon di perbaiki . Dan saya sudah daftar tp belum dapat konfimasi Barcode ga muncul. Mohon solusi nya,3,2024-12-04 01:38:22
4.6.4,b0f83b4b-8560-4045-a306-8e68732abf65,Kok setelah diperbaharui data kendaraan yang terdaftar hilang?????Cara perbarui barcode gimana dong??????? Barcodenya banyak yang pake.. Saya mau perbarui dimintai BPKB. Emangg kalo mobil kredit BPKB gak ada belum ada boss... Masa minta BPKB hadehhh.. Yuuu harus paham dong. Gak semua mobil di indo itu tunai... Banyak yang kredit brooo.............,1,2024-12-04 01:25:41
4.6.4,64362ef9-9bfa-4af8-a32f-330437d7b3eb,User manual tdk ada Penjelasan dari petugas spbu jg tdk jelas Mau beli bensin aja ribet bgt,1,2024-12-04 01:25:14
4.6.4,77307668-5654-4420-9a83-3b3223c22c85,"Aplikasi rendahan, kalau mau dibuat pakai aplikasi ya, buat yg mumpuni, aplikasi blm siap kok paksa pakai aplikasi, nyusahkan doang, masa kode otp nggak masuk"" Sudah dicoba lebih dari 10x",1,2024-12-04 00:20:15
4.6.4,310576a1-f889-474c-8799-fc85402f6fd7,membantu,5,2024-12-04 00:08:17
4.6.4,21610573-4918-4d76-91f3-d907439ce67f,Aplikasi error.. Uda KTP di foto aplikasi diam aja... Lbh baik sempurnakan dulu ini aplikasi.. Di coba lg. Restart... Download ulang sama aja... Dftr subsidi tepat tapi aplikasi tdk tepat,1,2024-12-03 22:47:17
4.6.4,81020e50-5a69-4b5d-8b8a-7a29f5daf322,Ok,5,2024-12-03 16:35:06
4.6.4,15a372a4-b3c5-41d9-8871-b35239dce51c,"VERIFIKASI DITOLAK. Matalo tidak sesuai, semua udah sesuai data tapi admin aplikasi tolol ini emang buta kagak bisa baca. Orang tolol kok di jadiin pegawai pertamina",1,2024-12-03 14:57:05
4.6.4,541c9c14-078f-436c-bc63-9920e75d5a6b,"Mau upload KTP, selalu gagal",1,2024-12-03 14:49:20
4.6.4,a246a206-1b33-43a8-886d-f8e118a1b1aa,lebih praktis dan mudah,5,2024-12-03 13:31:48
4.6.4,3078d5a1-1321-4962-9cdc-dae8e28326a7,Mbulet masak sudah 2hari gak di verfikasi Padahal data sudah betul semua,3,2024-12-03 13:07:08
4.6.4,5ac66bc2-c411-4f51-b71a-e3308e1472b2,lebih praktis dalam bertransaksi di SPBU dan bnyak bonus2 point juga,5,2024-12-03 12:29:49
4.6.4,da55f55d-a693-4543-a8fe-dd6945ca0ad6,"Di SPBU nya ada flyer bisa bayar pakai mypertamina, giliran antri eh ternyata cuma bisa cash.",1,2024-12-03 12:25:49
4.6.4,772ad493-1da7-473c-b01c-b6d297e804eb,Aplikasi gagal,1,2024-12-03 12:08:43
4.6.4,75882c5f-6f77-4b4b-9fe4-1f8c442eaaba,TOLONG KODE OTP NYA DI BENERIN SUSAH SEKALI BUAT REGIST,1,2024-12-03 11:49:39
4.6.4,95d718c1-95fd-4e2d-9245-81f7e3375a44,Udah beberapa kali dan hari daftar mobil nya error terus..hmmm,5,2024-12-03 11:39:27
4.6.4,f626f072-02d8-49b0-a58b-8df8571ffa27,"Mau ganti password, notifnya udah masuk ke email, tapi saya belum menerima pesan apapun di email. Ayola dana pajak segede gaban buat apa kalo bikin app kek gini banyak bug mulu",1,2024-12-03 10:33:41
4.6.4,35a6b1c1-9648-442f-8901-d5363e9ca7c9,Sangat membantu,5,2024-12-03 09:59:26
4.6.4,57e427a8-b98d-40ed-a502-4561b714a7a4,aplikadi yg sangat membantu,5,2024-12-03 09:42:46
4.6.4,f2dece74-e235-486e-a02e-b9d0287abb90,kenapa ya selalu gabisa tiap minta kode otp?,1,2024-12-03 09:14:41
4.6.4,3d0d4b23-05e5-4f79-8d43-c660ac605262,membantu,5,2024-12-03 09:11:37
4.6.4,39357cec-e901-4f53-bb02-edb43580a8b9,"LUCU, GETARAN NYA. mengganggu konsentrasi orang. mantap",3,2024-12-03 09:10:09
4.6.4,762f3f26-f085-4517-9e00-f83101355c1a,"Tks MyPertaminaku, saya sdh punya aplikasi MyPertamina, tapi blm bisa mendapatkan barcode nya tks.",5,2024-12-03 08:53:20
4.6.4,6546c1f3-dfd3-40c1-b9c1-3101a0d751f6,"APLIKASI BUSUK, CALL CENTER JUGA GAK GUNA CUIH",1,2024-12-03 08:42:23
4.6.4,db9f8620-b825-4f2a-9d31-f97e18bbe6e3,Apakah sistem hari ini sedang gangguan ??? Saya daftar tidak bisa,1,2024-12-03 08:37:18
4.6.4,cb9c96ec-549a-4019-82d7-b63cd224191d,"Klo buat aplikasi itu yg benar, jgn mempersulit orang, masak kalah sama aplikasi lain yg muda d unggah",1,2024-12-03 08:20:01
4.6.4,e983397f-be08-4885-b044-8fdb2f7a11bf,Ok,4,2024-12-03 08:06:07
4.6.4,cd79f27a-0b4d-4f7e-b45a-02f838c2be82,top,5,2024-12-03 07:22:40
4.6.4,d2ceb2a5-6da5-4cf6-aabe-c15e34564f3e,Aplikasi babi,1,2024-12-03 07:12:24
4.6.4,3a48f236-23eb-4052-8786-14244e1f2d59,"Dimana saya bisa melapor kalau ada kendala sedangkan 135 ga bisa di hubungi !!!! mobil saya ga dapet subsidi padahal 1.500cc, dibilang nopol salah mulu",1,2024-12-03 07:01:27
4.6.4,c7864690-1668-4102-a3c2-a50bbd10f77b,app asiuuuuuuuuu,1,2024-12-03 06:59:03
4.6.4,0ed6efd1-eb7d-4b2f-a026-1f55208d20c7,"Hampir semua sekelas aplikasi pemerintah gak jelas semua,masih banyak kekurangan hanya mempersulit rakyat saja",1,2024-12-03 06:11:30
4.6.4,d1a1f397-a637-4d88-b489-f88732b7e0b1,"Ini kenapa verifikasi tepat subsidi kendaraan roda 4 saya ditolak terus ? dikatakan alasan ditolak karena NOPOL tidak sesuai, padahal sudah saya isi sesuai dengan kenyataannya semua, mohon bantuannya",1,2024-12-03 06:09:35
4.6.4,0a09436c-8876-4543-a2cf-03c5ceee399f,Mantap,5,2024-12-03 05:30:04
4.6.4,730c53b1-e2f8-4e1e-8d4e-6e20dc5dbc2f,Mantap MyPertamina Sangat Membantu Cepat Dalam Transaksi,5,2024-12-03 05:18:08
4.6.4,877780ef-3faf-4ea6-a473-e78651ba7578,buat upload photo stnk gak mau masuk biasanya tinggal pilih d galeri juga photo langsung gampang..tp kali ini udah 2 unit gak bisa masuk,1,2024-12-03 05:06:29
4.6.4,57d9cb4d-77bd-4c2d-b6c7-c3b43dbd66b4,Pertamina membantu masyarakat,4,2024-12-03 05:05:52
4.6.4,508bd7ad-af32-4a5d-a038-1d2d819b08bd,"Gak pernah merating aplikasi , tapi kali ini bner bener capek sama apk my pertamina ini , bolak balik di input data selalu kembali ke awal !!",1,2024-12-03 04:22:27
4.6.4,fe4e229f-468a-4247-a0dc-ae60a8fb7997,agak ribet mau ambil QR,5,2024-12-03 03:20:36
4.6.4,0cee9150-f1e8-41b1-aa2b-738f17542afd,"aplikasi nya parah bngt, udah coba sesuai arahan tapi selalu gagal, kacau",1,2024-12-03 03:14:40
4.6.4,037f245a-629a-41a8-ae89-6137b2043589,Mantaabbb,5,2024-12-03 02:11:12
4.6.4,aeab8e60-9288-405d-8263-d1b010dcb54a,Mantappp,5,2024-12-03 01:45:06
